Id,MSSubClass,MSZoning,LotFrontage,LotArea,Street,Utilities,LotConfig,Neighborhood,Condition1,Condition2,BldgType,HouseStyle,OverallQual,OverallCond,YearBuilt,YearRemodAdd,RoofStyle,RoofMatl,Exterior1st,MasVnrArea,ExterCond,Foundation,BsmtQual,BsmtCond,BsmtExposure,BsmtFinType1,BsmtFinSF1,BsmtFinType2,BsmtFinSF2,BsmtUnfSF,TotalBsmtSF,Heating,HeatingQC,CentralAir,Electrical,2ndFlrSF,LowQualFinSF,GrLivArea,BsmtFullBath,BsmtHalfBath,FullBath,HalfBath,BedroomAbvGr,KitchenAbvGr,Functional,Fireplaces,FireplaceQu,GarageType,GarageYrBlt,GarageCars,GarageQual,WoodDeckSF,OpenPorchSF,EnclosedPorch,3SsnPorch,ScreenPorch,PoolArea,MiscVal,MoSold,YrSold,SaleCondition,SalePrice,LotShape_IR2,LotShape_IR3,LotShape_Reg,LandContour_HLS,LandContour_Low,LandContour_Lvl,LandSlope_Mod,LandSlope_Sev,ExterQual_Fa,ExterQual_Gd,KitchenQual_Fa,KitchenQual_Gd,GarageFinish_Fin,GarageFinish_RFn,GarageFinish_Unf,PavedDrive_P,PavedDrive_Y
742,20,191004.99478714162,65.0,6768,1,0,176938.0475285171,136793.13513513515,142475.4814814815,181169.40553633217,185763.80737704918,175985.4779614325,6,8,1961,1996,218876.93356643355,179803.6792189679,163077.45045045044,0.0,168897.5684931507,149805.714511041,140759.81818181818,183632.6209000763,192789.65789473685,235413.72009569377,832,184694.69028662422,0,80,912,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,912,1,1,1,0,3,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1962.0,1,187489.8360030511,168,0,0,0,0,0,0,5,2008,175202.21953255427,142000,False,False,False,False,False,True,False,False,False,False,False,True,False,False,True,False,True
743,20,191004.99478714162,65.0,8450,1,0,176938.0475285171,186555.7966101695,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,2000,2001,171483.95617879054,179803.6792189679,213732.90097087377,108.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,1349,1349,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1349,0,0,2,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2000.0,2,187489.8360030511,120,55,0,0,0,0,0,12,2007,175202.21953255427,179000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
744,80,191004.99478714162,70.0,12886,1,0,176938.0475285171,136793.13513513515,184495.49206349207,181169.40553633217,185763.80737704918,166703.38461538462,5,6,1963,1999,171483.95617879054,179803.6792189679,163077.45045045044,0.0,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,206643.42081447964,161573.06818181818,444,184694.69028662422,0,76,520,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1464,0,1,2,0,3,1,144240.64705882352,1,205723.48881789137,202892.65632183908,1997.0,2,187489.8360030511,302,0,0,0,100,0,0,10,2009,175202.21953255427,175000,False,False,False,False,False,True,False,False,False,False,False,False,False,True,False,False,True
745,120,191004.99478714162,41.0,5395,1,0,176938.0475285171,310499.0,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,8,5,1993,1993,171483.95617879054,179803.6792189679,163077.45045045044,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,733,184694.69028662422,0,604,1337,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,1337,1,0,2,0,2,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1993.0,2,187489.8360030511,96,0,70,168,0,0,0,10,2008,175202.21953255427,180000,False,False,False,True,False,False,False,False,False,True,False,True,False,True,False,False,True
746,60,191004.99478714162,70.04995836802665,8963,1,0,176938.0475285171,189050.0684931507,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,8,9,1976,1996,218876.93356643355,179803.6792189679,213732.90097087377,289.0,168897.5684931507,149805.714511041,140759.81818181818,213599.9076923077,165652.29590766,235413.72009569377,575,209942.1052631579,80,487,1142,182021.19537815126,214914.42914979756,1,186825.1131934033,1540,0,2715,0,1,3,1,4,1,183429.14705882352,2,205723.48881789137,254751.73863636365,1994.0,2,187489.8360030511,0,204,0,0,0,0,0,7,2008,175202.21953255427,299800,False,False,False,False,False,True,False,False,False,False,False,True,True,False,False,False,True
747,60,191004.99478714162,70.04995836802665,8795,1,0,176938.0475285171,192854.50632911394,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,2000,2000,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,300,184694.69028662422,0,652,952,182021.19537815126,214914.42914979756,1,186825.1131934033,1276,0,2256,0,0,2,1,4,1,183429.14705882352,1,205723.48881789137,254751.73863636365,2000.0,2,187489.8360030511,224,54,0,0,0,0,0,4,2009,175202.21953255427,236000,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
748,70,126316.83027522935,65.0,11700,1,0,181623.4258555133,128225.30088495575,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,7,1880,2003,180568.42857142858,179803.6792189679,162990.0,0.0,184034.89625585024,165959.16666666666,140759.81818181818,121809.53333333334,165652.29590766,170670.57674418605,0,184694.69028662422,0,1240,1240,166632.16666666666,142362.8761682243,0,186825.1131934033,1320,0,2640,0,0,1,1,4,1,183429.14705882352,1,226351.41578947369,134091.16279069768,1950.0,4,187489.8360030511,181,0,386,0,0,0,0,5,2009,175202.21953255427,265979,False,False,False,False,False,True,False,False,False,True,False,True,False,False,True,False,False
749,20,191004.99478714162,59.0,10593,1,0,176938.0475285171,335295.31707317074,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,7,5,1996,1996,218876.93356643355,179803.6792189679,213732.90097087377,338.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,919,184694.69028662422,0,801,1720,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1720,1,0,2,0,3,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1996.0,2,187489.8360030511,240,56,154,0,0,0,0,3,2010,175202.21953255427,260400,False,False,False,False,False,True,False,False,False,True,False,True,True,False,False,False,True
750,50,191004.99478714162,50.0,8405,1,0,176938.0475285171,128219.7,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,4,3,1945,1950,171483.95617879054,179803.6792189679,150655.07692307694,0.0,184034.89625585024,107365.625,105652.8918918919,105652.8918918919,107938.34210526316,105652.8918918919,0,110346.23684210527,0,0,0,92100.0,142362.8761682243,0,107675.44444444444,441,0,1529,0,0,2,0,4,1,168393.33333333334,0,141331.48260869566,134091.16279069768,1945.0,1,187489.8360030511,92,0,185,0,0,0,0,4,2009,175202.21953255427,98000,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,False
751,50,126316.83027522935,55.0,8800,1,0,181623.4258555133,128225.30088495575,184495.49206349207,181169.40553633217,185763.80737704918,143116.74025974027,4,7,1910,2004,171483.95617879054,179803.6792189679,149841.64563106795,0.0,184034.89625585024,132291.07534246575,140759.81818181818,121809.53333333334,165652.29590766,170670.57674418605,0,184694.69028662422,0,576,576,182021.19537815126,156858.87136929462,1,186825.1131934033,348,0,1140,0,0,1,0,3,1,144240.64705882352,0,141331.48260869566,103317.28395061729,1978.5061638868744,0,103317.28395061729,0,160,0,0,0,0,0,6,2010,175202.21953255427,96500,False,False,True,False,False,True,False,False,False,False,False,False,False,False,False,False,False
752,60,191004.99478714162,70.04995836802665,7750,1,0,176938.0475285171,192854.50632911394,184396.61538461538,181169.40553633217,185763.80737704918,210051.76404494382,7,5,2003,2003,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,660,660,182021.19537815126,214914.42914979756,1,186825.1131934033,660,0,1320,0,0,2,1,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2003.0,2,187489.8360030511,0,48,0,0,0,0,0,8,2007,175202.21953255427,162000,False,False,True,False,False,True,False,False,False,True,False,True,True,False,False,False,True
753,20,191004.99478714162,79.0,9236,1,0,176938.0475285171,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,5,1997,1997,171483.95617879054,179803.6792189679,213732.90097087377,0.0,168897.5684931507,225230.44204018547,202688.4789644013,183632.6209000763,257689.80597014926,235413.72009569377,1200,184694.69028662422,0,279,1479,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1494,1,0,2,0,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,1997.0,2,187489.8360030511,168,27,0,0,0,0,0,7,2006,175202.21953255427,217000,False,False,False,False,False,True,False,False,False,False,False,True,False,True,False,False,True
754,60,191004.99478714162,80.0,10240,1,0,176938.0475285171,316270.6233766234,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,8,5,2005,2005,171483.95617879054,179803.6792189679,213732.90097087377,178.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,192789.65789473685,170670.57674418605,0,184694.69028662422,0,1030,1030,182021.19537815126,156858.87136929462,1,186825.1131934033,1060,0,2098,0,0,2,1,3,1,183429.14705882352,1,226351.41578947369,202892.65632183908,2005.0,3,187489.8360030511,192,52,0,0,0,0,0,3,2006,175202.21953255427,275500,False,False,True,False,False,True,False,False,False,True,False,False,False,True,False,False,True
755,20,191004.99478714162,61.0,7930,1,0,176938.0475285171,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,8,1969,2005,171483.95617879054,179803.6792189679,175942.37962962964,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,235413.72009569377,439,164364.13043478262,472,115,1026,182021.19537815126,156858.87136929462,1,186825.1131934033,0,0,1026,1,0,1,0,3,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1969.0,2,187489.8360030511,171,48,0,0,0,0,0,7,2009,175202.21953255427,156000,False,False,True,False,False,True,False,False,False,False,False,True,False,True,False,False,True
756,160,214014.06153846154,34.0,3230,1,0,176938.0475285171,225379.83720930232,184495.49206349207,181169.40553633217,181959.34210526315,210051.76404494382,6,5,1999,1999,171483.95617879054,179803.6792189679,149422.17727272728,894.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,381,184694.69028662422,0,348,729,182021.19537815126,156858.87136929462,1,186825.1131934033,729,0,1471,0,0,2,1,3,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1999.0,2,187489.8360030511,0,24,0,0,0,0,0,3,2009,175202.21953255427,172500,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
757,60,191004.99478714162,68.0,10769,1,0,176938.0475285171,197965.77333333335,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,8,5,2007,2007,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,235413.72009569377,20,184694.69028662422,0,846,866,182021.19537815126,214914.42914979756,1,186825.1131934033,902,0,1768,0,0,2,1,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2007.0,2,187489.8360030511,144,105,0,0,0,0,0,4,2009,175202.21953255427,212000,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
758,60,191004.99478714162,70.04995836802665,11616,1,0,223854.6170212766,136793.13513513515,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,6,5,1978,1978,218876.93356643355,179803.6792189679,163077.45045045044,328.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,192789.65789473685,146889.24812030076,438,184694.69028662422,0,234,672,182021.19537815126,142362.8761682243,1,186825.1131934033,714,0,1386,0,0,2,1,3,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1978.0,2,187489.8360030511,335,0,0,0,0,0,0,4,2010,146526.62376237623,158900,False,False,False,False,False,True,False,False,False,False,False,False,True,False,False,False,True
759,160,214014.06153846154,24.0,2280,1,0,176938.0475285171,225379.83720930232,184495.49206349207,181169.40553633217,135911.62790697673,210051.76404494382,7,5,1999,1999,171483.95617879054,179803.6792189679,149422.17727272728,360.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,161573.06818181818,549,184694.69028662422,0,195,744,182021.19537815126,156858.87136929462,1,186825.1131934033,744,0,1501,0,0,2,1,3,1,183429.14705882352,0,141331.48260869566,134091.16279069768,1999.0,2,187489.8360030511,0,0,0,0,0,0,0,8,2008,175202.21953255427,179400,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
760,60,191004.99478714162,65.0,12257,1,0,176938.0475285171,335295.31707317074,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,8,5,1995,1995,171483.95617879054,179803.6792189679,213732.90097087377,513.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,206643.42081447964,151852.7027027027,56,209942.1052631579,64,1198,1318,182021.19537815126,214914.42914979756,1,186825.1131934033,1203,0,2531,0,0,2,1,4,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1995.0,3,187489.8360030511,222,98,0,0,0,0,0,11,2007,175202.21953255427,290000,False,False,False,False,False,True,False,False,False,True,False,True,False,True,False,False,True
761,20,191004.99478714162,70.0,9100,1,0,176938.0475285171,145847.08,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,6,6,1959,1959,218876.93356643355,179803.6792189679,149841.64563106795,0.0,184034.89625585024,149805.714511041,140759.81818181818,183632.6209000763,165652.29590766,146889.24812030076,612,184694.69028662422,0,252,864,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,864,0,0,1,0,2,1,183429.14705882352,0,141331.48260869566,134091.16279069768,2008.0,1,241000.0,0,0,0,0,0,0,450,10,2009,175202.21953255427,127500,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
762,30,126316.83027522935,60.0,6911,1,0,177934.5744680851,124834.05172413793,142475.4814814815,181169.40553633217,185763.80737704918,175985.4779614325,5,5,1924,1950,171483.95617879054,179803.6792189679,149841.64563106795,0.0,184034.89625585024,225230.44204018547,140759.81818181818,183632.6209000763,192789.65789473685,151852.7027027027,405,184694.69028662422,0,740,1145,182021.19537815126,142362.8761682243,1,186825.1131934033,0,0,1301,0,0,1,0,2,1,146385.48387096773,0,141331.48260869566,134091.16279069768,1965.0,2,187489.8360030511,0,0,0,0,0,0,0,10,2009,175202.21953255427,100000,False,False,True,False,False,True,False,False,False,False,True,False,False,False,True,False,True
763,60,214014.06153846154,72.0,8640,1,0,176938.0475285171,225379.83720930232,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,2009,2009,171483.95617879054,179803.6792189679,213732.90097087377,0.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,192789.65789473685,235413.72009569377,24,184694.69028662422,0,732,756,182021.19537815126,214914.42914979756,1,186825.1131934033,783,0,1547,0,0,2,1,3,1,183429.14705882352,0,141331.48260869566,202892.65632183908,2009.0,2,187489.8360030511,169,45,0,0,0,0,0,6,2010,175202.21953255427,215200,False,False,True,False,False,True,False,False,False,False,False,True,False,False,True,False,True
764,60,191004.99478714162,82.0,9430,1,0,176938.0475285171,335295.31707317074,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,8,5,1999,1999,171483.95617879054,179803.6792189679,213732.90097087377,673.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,192789.65789473685,235413.72009569377,1163,184694.69028662422,0,89,1252,182021.19537815126,214914.42914979756,1,186825.1131934033,1097,0,2365,1,0,2,1,3,1,183429.14705882352,1,226351.41578947369,202892.65632183908,1999.0,3,187489.8360030511,0,128,0,0,180,0,0,7,2009,175202.21953255427,337000,False,False,True,False,False,True,False,False,False,True,False,True,False,True,False,False,True
765,120,191004.99478714162,30.0,9549,1,0,223854.6170212766,238772.72727272726,184495.49206349207,181169.40553633217,181959.34210526315,175985.4779614325,8,5,1995,1996,218876.93356643355,179803.6792189679,194573.0,0.0,168897.5684931507,225230.44204018547,202688.4789644013,213599.9076923077,206643.42081447964,151852.7027027027,437,180982.14285714287,1057,0,1494,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1494,1,0,1,1,2,1,183429.14705882352,1,226351.41578947369,202892.65632183908,1995.0,2,187489.8360030511,0,30,0,0,216,0,0,4,2006,175202.21953255427,270000,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
766,20,191004.99478714162,75.0,14587,1,0,176938.0475285171,225379.83720930232,184495.49206349207,181169.40553633217,185763.80737704918,175985.4779614325,9,5,2008,2008,171483.95617879054,179803.6792189679,213732.90097087377,284.0,184034.89625585024,225230.44204018547,202688.4789644013,183632.6209000763,165652.29590766,170670.57674418605,0,184694.69028662422,0,1498,1498,182021.19537815126,214914.42914979756,1,186825.1131934033,0,0,1506,0,0,2,0,2,1,183429.14705882352,1,226351.41578947369,202892.65632183908,2008.0,2,187489.8360030511,0,174,0,0,0,0,0,8,2008,272291.752,264132,False,False,False,False,False,True,False,False,False,True,False,False,True,False,False,False,True
767,60,191004.99478714162,80.0,10421,1,0,176938.0475285171,189050.0684931507,184495.49206349207,181169.40553633217,185763.80737704918,210051.76404494382,7,5,1988,1988,171483.95617879054,179803.6792189679,163077.45045045044,42.0,184034.89625585024,149805.714511041,202688.4789644013,183632.6209000763,165652.29590766,235413.72009569377,394,184694.69028662422,0,586,980,182021.19537815126,142362.8761682243,1,186825.1131934033,734,0,1714,0,0,2,1,3,1,183429.14705882352,1,205723.48881789137,202892.65632183908,1988.0,2,187489.8360030511,228,66,156,0,0,0,500,3,2010,175202.21953255427,196500,False,False,True,False,False,True,False,False,False,False,False,False,False,False,True,False,True
